sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
1349,21.2444559,2,yaw_x,1.142,0.7422,9.153,0.0644,0.0386,0.0064,0.4477,0.2203,9.9072,0.0306,0.0352,0.0141,0.759,0.0622,9.809,-0.0115,-0.0591,-0.013
1350,21.2605317,2,yaw_x,1.1588,0.7398,9.0932,0.0626,0.0391,0.0043,0.4453,0.2562,9.8928,0.0298,0.0383,0.0091,0.7278,0.0311,9.7971,-0.0101,-0.0599,-0.0197
1351,21.2772489,2,yaw_x,1.1133,0.6847,9.1459,0.0634,0.0349,0.008,0.4597,0.2394,9.9096,0.0256,0.0362,0.0157,0.735,0.0335,9.8378,-0.0123,-0.0615,-0.0162
1352,21.2932105,2,yaw_x,1.1372,0.7183,9.0932,0.0573,0.0399,0.0051,0.4166,0.2442,9.9288,0.033,0.0338,0.0168,0.7159,0.0383,9.8019,-0.0088,-0.0623,-0.0133
1353,21.3091349,2,yaw_x,1.1516,0.6967,9.1578,0.0639,0.0389,0.0088,0.4429,0.2251,9.9862,0.029,0.0399,0.0162,0.7135,0.0359,9.8354,-0.0093,-0.0546,-0.0128
1354,21.3251705,2,yaw_x,1.1612,0.68,9.1243,0.0639,0.0365,0.0064,0.4334,0.2418,9.9,0.0352,0.0386,0.016,0.7326,0.0383,9.8881,-0.0069,-0.0599,-0.0154
1355,21.3408092,2,yaw_x,1.1061,0.7278,9.1626,0.0652,0.037,0.0072,0.4022,0.2514,9.924,0.0312,0.0407,0.0101,0.7398,0.0335,9.8497,-0.012,-0.0549,-0.0149
1356,21.3569461,2,yaw_x,1.1803,0.7278,9.153,0.0684,0.0389,0.0056,0.4621,0.2418,9.9216,0.0272,0.0376,0.0101,0.7805,0.0479,9.8402,-0.0146,-0.0626,-0.0157
1357,21.3885025,2,yaw_x,1.142,0.735,9.153,0.0621,0.0383,0.0045,0.4238,0.2227,9.8833,0.0325,0.0407,0.0136,0.747,0.0527,9.8043,-0.0112,-0.0565,-0.0184
1358,21.4043745,2,yaw_x,1.1684,0.7111,9.2225,0.0679,0.0386,0.0059,0.4453,0.2705,9.912,0.0282,0.0418,0.0107,0.7853,0.0527,9.8019,-0.012,-0.0613,-0.0181
1359,21.4204458,2,yaw_x,1.1277,0.7111,9.1051,0.0644,0.0394,0.0115,0.4357,0.2035,9.8976,0.0304,0.0389,0.0146,0.7207,0.0215,9.8043,-0.0128,-0.0594,-0.0152
1360,21.4362262,2,yaw_x,1.1181,0.7398,9.1123,0.0583,0.0368,0.0053,0.4477,0.2131,9.8904,0.0304,0.0426,0.0154,0.7805,0.0527,9.833,-0.0104,-0.0626,-0.016
1361,21.4521799,2,yaw_x,1.1229,0.7135,9.1339,0.0623,0.0399,0.0072,0.4142,0.2107,9.979,0.029,0.0399,0.0141,0.7446,0.0287,9.8474,-0.0133,-0.0583,-0.0136
1362,21.4727004,2,yaw_x,1.1684,0.7087,9.098,0.0658,0.0376,0.0061,0.4381,0.249,9.9192,0.0309,0.0415,0.0112,0.7326,0.0359,9.8785,-0.0125,-0.0578,-0.0173
1363,21.4883927,2,yaw_x,1.1229,0.7374,9.2201,0.0666,0.0376,0.0035,0.4238,0.2586,9.9048,0.0309,0.0413,0.0146,0.7566,0.0287,9.7947,-0.0088,-0.0575,-0.0165
1364,21.5041097,2,yaw_x,1.1181,0.7326,9.1698,0.0655,0.0373,0.0053,0.4094,0.237,9.9407,0.0282,0.041,0.0109,0.735,0.0503,9.7947,-0.0104,-0.057,-0.0157
1365,21.5202609,2,yaw_x,1.0726,0.747,9.1171,0.0647,0.0381,0.0077,0.4262,0.2107,9.9216,0.0304,0.0402,0.0128,0.7709,0.0527,9.8569,-0.0101,-0.0639,-0.0123
1366,21.5358569,2,yaw_x,1.1636,0.7183,9.1123,0.0642,0.0338,0.0064,0.4166,0.2274,9.8545,0.0277,0.0381,0.0152,0.7494,0.0575,9.8402,-0.0144,-0.0626,-0.016
1367,21.5673119,2,yaw_x,1.1564,0.7254,9.2225,0.0629,0.0328,0.0115,0.4357,0.2442,9.9192,0.0312,0.0415,0.0176,0.7661,0.0192,9.8234,-0.0112,-0.0629,-0.0157
1368,21.5835135,2,yaw_x,1.1085,0.7111,9.0908,0.0602,0.0394,0.0043,0.4357,0.2586,9.8857,0.0314,0.0399,0.0144,0.759,0.0622,9.8186,-0.0109,-0.0626,-0.0157
1369,21.5989829,2,yaw_x,1.1564,0.7278,9.153,0.0666,0.0415,0.0075,0.4142,0.2179,10.0054,0.0312,0.0376,0.0141,0.7661,0.0479,9.8234,-0.012,-0.0575,-0.0136
1370,21.6151141,2,yaw_x,1.142,0.7111,9.1075,0.0647,0.0368,0.0104,0.4357,0.2562,9.8785,0.0296,0.0413,0.016,0.7494,0.0551,9.7516,-0.0096,-0.0618,-0.0125
1371,21.6310251,2,yaw_x,1.1516,0.7039,9.1554,0.0631,0.0397,0.0021,0.4357,0.2131,9.8833,0.0312,0.0402,0.0117,0.7446,0.0263,9.8234,-0.0109,-0.0634,-0.0149
1372,21.6468031,2,yaw_x,1.1325,0.7111,9.1387,0.0687,0.0357,0.0035,0.4405,0.2107,9.8952,0.0277,0.0434,0.0136,0.7398,0.0239,9.8713,-0.0083,-0.0581,-0.0154
1373,21.6631419,2,yaw_x,1.1588,0.7278,9.1363,0.0647,0.0365,0.0053,0.4597,0.2298,9.8952,0.029,0.0349,0.0128,0.7542,0.0742,9.7923,-0.008,-0.0607,-0.0154
1374,21.6949189,2,yaw_x,1.1157,0.7183,9.1028,0.0623,0.0381,0.0072,0.4381,0.2298,9.9934,0.0277,0.0365,0.0138,0.7326,0.0742,9.8282,-0.008,-0.0631,-0.016
1375,21.7110398,2,yaw_x,1.1468,0.7254,9.1626,0.0636,0.0418,0.008,0.4477,0.2538,9.8497,0.0261,0.0391,0.013,0.735,0.0359,9.833,-0.0104,-0.0658,-0.0146
1376,21.7313248,2,yaw_x,1.0965,0.747,9.1602,0.0647,0.0445,0.0109,0.4094,0.2059,9.9527,0.0306,0.0365,0.0157,0.7901,0.0335,9.845,-0.0115,-0.0621,-0.0149
1377,21.7469122,2,yaw_x,1.0942,0.7278,9.1171,0.0599,0.0407,0.0085,0.4477,0.2227,9.8641,0.0296,0.0405,0.0115,0.7685,0.067,9.833,-0.0099,-0.0615,-0.0152
1378,21.7569515,2,yaw_x,1.1277,0.6991,9.098,0.0655,0.0386,0.0051,0.4142,0.2634,9.9,0.029,0.0399,0.0104,0.7302,0.0622,9.833,-0.0101,-0.0618,-0.0162
1379,21.772462,2,yaw_x,1.1229,0.7542,9.153,0.0671,0.0344,0.008,0.419,0.2682,9.9096,0.0274,0.0399,0.0154,0.7901,0.0407,9.809,-0.0096,-0.057,-0.0154
1380,21.788662,2,yaw_x,1.1301,0.7111,9.1315,0.0663,0.0413,0.0043,0.4238,0.2059,9.924,0.0322,0.0415,0.0152,0.7566,0.0407,9.7396,-0.0099,-0.0594,-0.0173
1381,21.8202702,2,yaw_x,1.1085,0.759,9.1602,0.0623,0.0383,0.0043,0.419,0.2227,9.9096,0.0293,0.0381,0.0149,0.7446,0.079,9.8593,-0.0101,-0.0583,-0.0154
1382,21.8363057,2,yaw_x,1.1205,0.7302,9.1219,0.0626,0.0394,0.0088,0.4022,0.2562,9.8641,0.0301,0.037,0.0136,0.7326,0.0622,9.8904,-0.0096,-0.0554,-0.016
1383,21.8520062,2,yaw_x,1.1492,0.7063,9.1674,0.0629,0.0394,0.0061,0.4142,0.2346,9.8928,0.0264,0.0407,0.0133,0.7374,0.0694,9.8378,-0.0138,-0.0589,-0.017
1384,21.8685387,2,yaw_x,1.1396,0.7183,9.1291,0.0602,0.0415,0.0125,0.4477,0.2107,9.9264,0.0304,0.0394,0.0138,0.7374,0.0335,9.8378,-0.0075,-0.0573,-0.0133
1385,21.8847735,2,yaw_x,1.1037,0.759,9.1387,0.0666,0.0402,0.012,0.4214,0.2394,9.9264,0.0336,0.0397,0.0144,0.7733,0.1197,9.8474,-0.0099,-0.0573,-0.0154
1386,21.9011558,2,yaw_x,1.1157,0.7159,9.1315,0.0671,0.0381,0.0088,0.4405,0.2586,9.8785,0.0322,0.0402,0.0125,0.7685,0.0359,9.8426,-0.0104,-0.061,-0.0099
1387,21.9172045,2,yaw_x,1.1444,0.7494,9.153,0.0658,0.0402,0.0096,0.4286,0.2227,9.9455,0.0309,0.0421,0.016,0.759,0.067,9.8976,-0.0096,-0.0613,-0.017
1388,21.9329396,2,yaw_x,1.1061,0.735,9.1554,0.0634,0.045,0.0109,0.4286,0.2634,9.9455,0.0296,0.0402,0.0136,0.7039,0.0287,9.7779,-0.0165,-0.061,-0.0152
1389,21.9653235,2,yaw_x,1.1181,0.735,9.1698,0.0583,0.0378,0.0067,0.4238,0.2251,9.9072,0.028,0.0397,0.0138,0.7446,0.0958,9.8689,-0.0104,-0.0615,-0.0154
1390,21.9839572,2,yaw_x,1.1253,0.723,9.165,0.0655,0.0413,0.0072,0.4238,0.2466,9.9335,0.0288,0.037,0.0107,0.747,0.0886,9.8019,-0.0112,-0.0623,-0.0099
1391,22.0017228,2,yaw_x,1.1325,0.68,9.1482,0.0626,0.037,0.0085,0.4669,0.2179,9.9455,0.0274,0.0434,0.0149,0.7374,0.0646,9.7995,-0.0123,-0.0602,-0.0141
1392,22.0176972,2,yaw_x,1.1301,0.7398,9.1387,0.0676,0.0423,0.0067,0.4214,0.1963,9.9264,0.0298,0.0376,0.0149,0.7398,0.0646,9.8665,-0.0138,-0.0567,-0.0125
1393,22.0333561,2,yaw_x,1.1325,0.7326,9.0956,0.0594,0.0386,0.0053,0.4453,0.2514,9.9192,0.029,0.0421,0.0107,0.7614,0.0575,9.821,-0.012,-0.0634,-0.0109
1394,22.0495762,2,yaw_x,1.1325,0.7494,9.1482,0.0634,0.0447,0.0093,0.4166,0.2442,9.9431,0.0309,0.0429,0.0107,0.7638,0.091,9.8785,-0.0157,-0.0652,-0.0165
1395,22.0656674,2,yaw_x,1.1444,0.747,9.1626,0.0668,0.036,0.0045,0.4166,0.2442,9.8378,0.0272,0.0405,0.0123,0.7302,0.067,9.8114,-0.0107,-0.0586,-0.0146
1396,22.0814236,2,yaw_x,1.1468,0.7039,9.1339,0.0639,0.041,0.0053,0.4405,0.2107,9.9695,0.0309,0.0378,0.0123,0.7159,0.0718,9.8234,-0.008,-0.0594,-0.0125
1397,22.0975376,2,yaw_x,1.1037,0.747,9.1578,0.065,0.0352,0.0059,0.3879,0.2442,9.924,0.0296,0.0391,0.0184,0.7614,0.0263,9.8497,-0.0093,-0.0578,-0.016
1398,22.1131243,2,yaw_x,1.1851,0.7398,9.1363,0.0623,0.0461,0.0045,0.4453,0.2921,9.9695,0.0325,0.0394,0.0146,0.7111,0.0718,9.8713,-0.0136,-0.0573,-0.017
1399,22.1446783,2,yaw_x,1.1444,0.7446,9.0884,0.066,0.0394,0.0083,0.4214,0.2418,9.8881,0.0285,0.0376,0.0093,0.7566,0.0886,9.8785,-0.0104,-0.0591,-0.0133
1400,22.1607577,2,yaw_x,1.1061,0.7566,9.086,0.065,0.041,0.008,0.4429,0.2418,9.9168,0.0325,0.0381,0.0136,0.7302,0.0814,9.809,-0.0093,-0.0626,-0.0146
1401,22.1767376,2,yaw_x,1.1756,0.7015,9.1602,0.0642,0.0421,0.0053,0.419,0.2634,9.9144,0.0277,0.0397,0.0136,0.7087,0.079,9.8474,-0.0088,-0.0557,-0.0117
1402,22.1925035,2,yaw_x,1.1301,0.7661,9.2105,0.0615,0.0402,0.0085,0.4166,0.2274,9.9359,0.032,0.0383,0.013,0.7518,0.0575,9.8521,-0.0123,-0.0613,-0.0157
1403,22.2082986,2,yaw_x,1.1516,0.747,9.153,0.0634,0.0426,0.0064,0.4501,0.2203,9.8785,0.0336,0.0405,0.0154,0.7614,0.0646,9.7899,-0.008,-0.0578,-0.0125
1404,22.2242952,2,yaw_x,1.1372,0.7183,9.086,0.0668,0.0349,0.0056,0.4645,0.2777,9.9072,0.0288,0.0407,0.0133,0.7685,0.0383,9.8402,-0.0157,-0.0626,-0.0123
1405,22.2444212,2,yaw_x,1.1085,0.7159,9.1698,0.065,0.0368,0.0064,0.419,0.2442,9.8904,0.0272,0.0397,0.0133,0.7374,0.0503,9.8258,-0.0093,-0.0613,-0.0168
1406,22.2593978,2,yaw_x,1.1229,0.7159,9.1626,0.0668,0.0397,0.0069,0.4142,0.2562,9.8785,0.028,0.0394,0.0162,0.7518,0.0814,9.8306,-0.0115,-0.0602,-0.0154
1407,22.2754769,2,yaw_x,1.1372,0.7422,9.2081,0.0644,0.0407,0.0072,0.395,0.2179,9.9024,0.0285,0.0407,0.0146,0.7326,0.0311,9.8186,-0.0101,-0.0567,-0.0099
1408,22.2998772,2,yaw_x,1.1157,0.7302,9.1506,0.0594,0.0394,0.0035,0.3926,0.1796,9.8713,0.0309,0.041,0.0146,0.747,0.0455,9.8354,-0.0099,-0.0613,-0.0144
1409,22.3159139,2,yaw_x,1.1037,0.7638,9.1961,0.061,0.0407,0.0037,0.407,0.2155,9.9695,0.0306,0.0397,0.0117,0.7733,0.0622,9.8641,-0.0117,-0.0583,-0.0115
1410,22.3315509,2,yaw_x,1.1301,0.7278,9.1363,0.0631,0.0397,0.0083,0.4118,0.2873,9.9192,0.0258,0.0415,0.0149,0.7494,0.0551,9.833,-0.0136,-0.0591,-0.0144
1411,22.3472948,2,yaw_x,1.142,0.7494,9.1363,0.066,0.0341,0.0064,0.431,0.1915,9.8785,0.0285,0.0423,0.0141,0.7901,0.0407,9.8474,-0.013,-0.0613,-0.0125
1412,22.3789058,2,yaw_x,1.1492,0.7422,9.1459,0.0634,0.0389,0.0043,0.3998,0.2251,9.9407,0.0288,0.0402,0.0091,0.7446,0.0263,9.8426,-0.0123,-0.0602,-0.0154
1413,22.3944641,2,yaw_x,1.1253,0.7278,9.1339,0.0716,0.0437,0.0021,0.4405,0.2346,9.9216,0.0322,0.0415,0.0144,0.7207,0.0575,9.8833,-0.0141,-0.0594,-0.0107
1414,22.4105912,2,yaw_x,1.142,0.7542,9.0501,0.0621,0.0397,0.0053,0.4405,0.2298,9.9311,0.0309,0.0383,0.0162,0.7638,0.0503,9.809,-0.0107,-0.0567,-0.0144
1415,22.4265614,2,yaw_x,1.1253,0.7566,9.1315,0.065,0.0357,0.004,0.4453,0.2346,9.9048,0.0282,0.0399,0.0115,0.7638,0.067,9.8545,-0.0083,-0.0599,-0.0154
1416,22.4423554,2,yaw_x,1.1325,0.7063,9.1315,0.0647,0.0349,0.0083,0.4429,0.2059,9.9216,0.0258,0.0405,0.0123,0.7302,0.0718,9.8426,-0.0093,-0.0581,-0.0144
1417,22.4580958,2,yaw_x,1.1277,0.7183,9.1554,0.065,0.0423,0.0021,0.4238,0.2466,9.9575,0.0285,0.0402,0.0104,0.7278,0.0479,9.8114,-0.0104,-0.0639,-0.0192
1418,22.4743215,2,yaw_x,1.1372,0.7278,9.1435,0.0636,0.0381,0.0043,0.4022,0.2346,9.9288,0.0314,0.0362,0.0168,0.7278,0.0766,9.8665,-0.0101,-0.0605,-0.0144
1419,22.4899722,2,yaw_x,1.1372,0.7422,9.1602,0.0589,0.0391,0.0069,0.4334,0.2418,9.9168,0.0272,0.036,0.0162,0.7207,0.0718,9.8593,-0.0117,-0.0639,-0.0165
1420,22.5101571,2,yaw_x,1.1133,0.7614,9.1411,0.0647,0.0368,0.0045,0.407,0.1963,9.9072,0.0253,0.0349,0.0117,0.7829,0.0766,9.8641,-0.0117,-0.0639,-0.0149
1421,22.5260939,2,yaw_x,1.1181,0.7422,9.1459,0.0644,0.037,0.008,0.3903,0.2777,9.9144,0.0301,0.0402,0.0125,0.723,0.0503,9.7899,-0.0085,-0.0652,-0.0154
1422,22.558191,2,yaw_x,1.1013,0.7063,9.1937,0.0676,0.0362,0.0069,0.4238,0.2777,9.8713,0.025,0.0373,0.0162,0.7781,0.012,9.8354,-0.0104,-0.0605,-0.0181
1423,22.5742051,2,yaw_x,1.1396,0.747,9.153,0.0666,0.0389,0.0035,0.4094,0.2658,9.8904,0.0296,0.0391,0.013,0.7398,0.0575,9.7947,-0.0101,-0.0615,-0.0152
1424,22.5898729,2,yaw_x,1.1492,0.7207,9.1387,0.0589,0.0383,0.0032,0.4142,0.2801,9.9216,0.032,0.0394,0.0117,0.7398,0.067,9.845,-0.0107,-0.0605,-0.0125
1425,22.6060346,2,yaw_x,1.1612,0.7853,9.1698,0.0615,0.0328,0.0059,0.4118,0.237,9.9288,0.0312,0.0381,0.0109,0.7614,0.0622,9.8258,-0.0093,-0.0618,-0.0133
1426,22.6221057,2,yaw_x,1.1277,0.7207,9.1626,0.0613,0.0394,0.0045,0.4669,0.2203,9.9216,0.0314,0.0381,0.0149,0.759,0.067,9.8569,-0.012,-0.0607,-0.0197
1427,22.6380756,2,yaw_x,1.1277,0.7638,9.1387,0.0666,0.0423,0.004,0.4597,0.2131,9.8593,0.0253,0.0354,0.0138,0.7494,0.0838,9.8904,-0.0136,-0.0618,-0.0149
1428,22.6540145,2,yaw_x,1.1732,0.7446,9.1387,0.0642,0.0421,0.004,0.4334,0.2107,9.8928,0.0312,0.0431,0.0144,0.747,0.0527,9.8474,-0.0144,-0.0594,-0.0146
1429,22.6701238,2,yaw_x,1.1588,0.7183,9.1099,0.0636,0.036,0.0077,0.4357,0.2251,9.924,0.0309,0.0394,0.0133,0.7566,0.0431,9.8785,-0.0149,-0.0575,-0.0152
1430,22.7019219,2,yaw_x,1.154,0.6776,9.1602,0.0684,0.0383,0.0043,0.431,0.2274,9.9072,0.0264,0.0391,0.0152,0.735,0.0814,9.7588,-0.0115,-0.0583,-0.0141
1431,22.7176333,2,yaw_x,1.1492,0.7183,9.1411,0.0623,0.0386,0.0091,0.4094,0.249,9.8904,0.0336,0.0365,0.0149,0.723,0.0766,9.7899,-0.0117,-0.0626,-0.0146
1432,22.7332973,2,yaw_x,1.1516,0.7446,9.1435,0.0652,0.0344,0.0072,0.4573,0.2227,9.9575,0.0304,0.0402,0.0099,0.7661,0.0551,9.8258,-0.0101,-0.0615,-0.016
1433,22.7494703,2,yaw_x,1.1181,0.7374,9.2033,0.066,0.0391,0.0005,0.4357,0.2322,9.9264,0.0301,0.0405,0.0125,0.7446,0.0814,9.8761,-0.0107,-0.0578,-0.0154
1434,22.767282,2,yaw_x,1.1372,0.7111,9.1626,0.0666,0.0415,0.0037,0.4357,0.2179,9.9335,0.029,0.0402,0.0109,0.7398,0.0455,9.8474,-0.0112,-0.0594,-0.016
1435,22.7849921,2,yaw_x,1.1444,0.7254,9.177,0.0666,0.0397,0.008,0.4597,0.2682,9.924,0.0309,0.0397,0.0152,0.7805,0.079,9.7971,-0.0128,-0.057,-0.0138
1436,22.8014141,2,yaw_x,1.1085,0.7278,9.1889,0.0655,0.0389,0.0051,0.4405,0.2203,9.9,0.0357,0.0421,0.0138,0.7542,0.079,9.8114,-0.0115,-0.0621,-0.0141
1437,22.8171979,2,yaw_x,1.1325,0.6991,9.0884,0.0644,0.0381,0.0099,0.4214,0.2658,9.9311,0.0301,0.0405,0.0069,0.7063,0.0359,9.8354,-0.0109,-0.0655,-0.0162
1438,22.8416533,2,yaw_x,1.1372,0.7326,9.1889,0.0684,0.0397,0.0099,0.3998,0.249,10.0078,0.0317,0.0386,0.0128,0.7422,0.0287,9.8641,-0.0093,-0.0559,-0.0104
1439,22.8575767,2,yaw_x,1.1516,0.6871,9.0908,0.07,0.0437,0.0064,0.4142,0.2466,9.9647,0.0269,0.0434,0.0173,0.759,0.0287,9.7755,-0.0096,-0.0583,-0.0149
1440,22.8732208,2,yaw_x,1.0989,0.7207,9.1387,0.0623,0.0354,0.0075,0.4381,0.2634,9.8952,0.0304,0.0413,0.0128,0.7063,0.0335,9.8114,-0.0115,-0.0607,-0.0144
1441,22.8893665,2,yaw_x,1.1301,0.759,9.1818,0.0663,0.0378,0.0067,0.4357,0.2753,9.8665,0.0293,0.0418,0.012,0.7638,0.0431,9.8497,-0.0083,-0.0578,-0.0138
1442,22.9050808,2,yaw_x,1.1349,0.7207,9.1387,0.0647,0.0407,0.0059,0.4381,0.2514,9.9623,0.0312,0.0394,0.0141,0.7518,0.0551,9.8617,-0.0064,-0.061,-0.0141
1443,22.9367347,2,yaw_x,1.1157,0.7661,9.1746,0.0644,0.0383,0.0027,0.4142,0.2059,9.9168,0.0301,0.0391,0.0154,0.747,0.0838,9.7683,-0.013,-0.0599,-0.0136
1444,22.9531946,2,yaw_x,1.1253,0.7326,9.1506,0.0674,0.0421,0.0069,0.4453,0.2825,9.9335,0.0301,0.0402,0.0173,0.7494,0.0287,9.8258,-0.0107,-0.0634,-0.0154
1445,22.9687737,2,yaw_x,1.1325,0.7374,9.1267,0.0682,0.0381,0.008,0.4286,0.2514,9.9527,0.0304,0.0389,0.0141,0.7781,0.079,9.8043,-0.0117,-0.0621,-0.0157
1446,22.9847345,2,yaw_x,1.1396,0.7207,9.1602,0.0663,0.0391,0.008,0.407,0.2801,9.9216,0.0266,0.0423,0.012,0.7685,0.0742,9.8114,-0.0091,-0.0597,-0.0168
1447,23.0004657,2,yaw_x,1.1181,0.7254,9.1554,0.0642,0.0407,0.0045,0.4142,0.2131,9.8833,0.0248,0.0362,0.0152,0.7709,0.0575,9.7899,-0.0093,-0.0658,-0.0157
1448,23.0207079,2,yaw_x,1.1205,0.7254,9.0764,0.0636,0.0381,0.0096,0.4357,0.2083,9.8928,0.0296,0.0386,0.0149,0.7254,0.0599,9.8378,-0.0064,-0.0644,-0.0173
1449,23.0360428,2,yaw_x,1.1684,0.7566,9.1051,0.066,0.0373,0.0035,0.431,0.2107,9.8928,0.0285,0.0413,0.0115,0.735,0.0383,9.8402,-0.013,-0.0591,-0.0133
1450,23.0516979,2,yaw_x,1.1684,0.7518,9.1315,0.0676,0.0354,0.0075,0.4142,0.2346,9.9527,0.0312,0.0383,0.0133,0.7685,0.0694,9.8019,-0.0112,-0.0652,-0.0197
1451,23.0679268,2,yaw_x,1.1061,0.7135,9.0908,0.0618,0.0439,0.0115,0.4573,0.2251,9.9886,0.0312,0.037,0.0138,0.7566,0.0646,9.7659,-0.0141,-0.0666,-0.0197
1452,23.0838867,2,yaw_x,1.1684,0.7039,9.1698,0.066,0.0423,0.0053,0.4022,0.237,9.8928,0.0293,0.0399,0.012,0.723,0.0646,9.7851,-0.012,-0.0626,-0.0146
1453,23.1157059,2,yaw_x,1.1396,0.7422,9.1411,0.0636,0.0434,0.0104,0.4214,0.2394,9.9623,0.0325,0.0415,0.0123,0.7494,0.0311,9.7971,-0.0088,-0.0605,-0.0162
1454,23.1312875,2,yaw_x,1.1372,0.7135,9.1746,0.065,0.0415,0.0107,0.4573,0.2274,9.9527,0.0256,0.0407,0.0154,0.7302,0.0335,9.8713,-0.0104,-0.0618,-0.0149
1455,23.1472956,2,yaw_x,1.1468,0.7685,9.1267,0.0626,0.0394,0.0075,0.4214,0.2322,9.8713,0.0322,0.0397,0.016,0.759,0.0527,9.7995,-0.0133,-0.0594,-0.0146
1456,23.1633481,2,yaw_x,1.1229,0.6871,9.1411,0.0626,0.0386,0.0024,0.4286,0.2251,9.9096,0.0285,0.0405,0.0128,0.7374,0.0862,9.8282,-0.0123,-0.0644,-0.0149
1457,23.1795768,2,yaw_x,1.1444,0.7039,9.1602,0.0631,0.0346,0.0088,0.4118,0.2322,9.9359,0.029,0.0418,0.0157,0.7542,0.067,9.8282,-0.0128,-0.0621,-0.0154
1458,23.1952129,2,yaw_x,1.1588,0.7183,9.1243,0.0626,0.0357,0.0072,0.4429,0.2203,9.8809,0.0272,0.0407,0.0093,0.7709,0.079,9.8569,-0.013,-0.0602,-0.0138
1459,23.2109801,2,yaw_x,1.1181,0.7302,9.098,0.0597,0.0405,0.0099,0.4142,0.2394,9.9359,0.0272,0.036,0.0133,0.747,0.0862,9.8043,-0.0168,-0.0591,-0.017
1460,23.242047,2,yaw_x,1.1468,0.7207,9.1866,0.0644,0.032,0.0075,0.4549,0.2322,9.9216,0.028,0.0376,0.016,0.7446,0.0407,9.7971,-0.0096,-0.061,-0.016
1461,23.2581235,2,yaw_x,1.1109,0.7446,9.1842,0.0642,0.0352,0.0045,0.407,0.2131,9.9695,0.0293,0.0402,0.0138,0.7709,0.0814,9.8402,-0.0162,-0.0634,-0.0125
1462,23.2741228,2,yaw_x,1.142,0.7302,9.2057,0.0658,0.0413,0.0109,0.4262,0.2131,9.8593,0.0341,0.0386,0.0112,0.7829,0.0622,9.809,-0.0104,-0.0626,-0.0162
1463,23.2941781,2,yaw_x,1.1037,0.735,9.1435,0.0613,0.0423,0.0069,0.4214,0.2418,9.9311,0.029,0.0373,0.0125,0.7398,0.0503,9.833,-0.0109,-0.0599,-0.0117
1464,23.3098751,2,yaw_x,1.1181,0.7183,9.0716,0.0615,0.036,0,0.4094,0.2298,9.9144,0.0269,0.0399,0.0152,0.7757,0.067,9.8066,-0.0133,-0.0639,-0.0125
1465,23.3259814,2,yaw_x,1.1301,0.7518,9.1554,0.0613,0.0386,0.0096,0.4453,0.1939,9.9024,0.0317,0.0352,0.0173,0.7614,0.0766,9.8234,-0.0154,-0.0631,-0.0128
1466,23.3417826,2,yaw_x,1.1061,0.7518,9.1267,0.0655,0.0402,0.0056,0.4429,0.2155,9.9311,0.0256,0.0407,0.0165,0.7733,0.0718,9.8282,-0.0104,-0.0575,-0.012
1467,23.354354,2,yaw_x,1.1301,0.7183,9.2057,0.0647,0.036,0.0075,0.4166,0.2227,9.9359,0.0328,0.0397,0.0133,0.7661,0.0359,9.8569,-0.0096,-0.0629,-0.0112
1468,23.3851627,2,yaw_x,1.1396,0.7207,9.1315,0.0671,0.041,0.0123,0.4405,0.2274,9.8138,0.0304,0.0365,0.0104,0.7326,0.0742,9.8114,-0.0107,-0.0621,-0.0154
1469,23.4014218,2,yaw_x,1.1013,0.747,9.1459,0.0682,0.0383,0.0138,0.4022,0.2346,9.9455,0.029,0.041,0.0115,0.7302,0.0527,9.7731,-0.0138,-0.0589,-0.0117
1470,23.4174754,2,yaw_x,1.1732,0.7518,9.1866,0.0658,0.0378,0.0056,0.4046,0.2179,9.9,0.0288,0.0376,0.012,0.7135,0.0599,9.7995,-0.0072,-0.0626,-0.0144
1471,23.4333582,2,yaw_x,1.0942,0.7111,9.1075,0.0647,0.041,0.0077,0.4286,0.2203,9.9766,0.0288,0.0399,0.016,0.7542,0.0766,9.8258,-0.0093,-0.0591,-0.0168
1472,23.4493742,2,yaw_x,1.1325,0.7709,9.1363,0.0631,0.0383,0.0045,0.4022,0.2729,9.8833,0.032,0.0389,0.0141,0.7494,0.0335,9.8186,-0.0107,-0.0629,-0.0152
1473,23.4650935,2,yaw_x,1.1229,0.7111,9.1075,0.0634,0.0397,0.008,0.4334,0.2322,9.8785,0.0248,0.0431,0.0104,0.7566,0.0599,9.821,-0.0128,-0.057,-0.0176
1474,23.4809638,2,yaw_x,1.154,0.7278,9.1315,0.0599,0.0389,0.0088,0.4357,0.2346,9.9527,0.0309,0.0421,0.0149,0.7326,0.0407,9.8497,-0.0112,-0.0621,-0.012
1475,23.5135883,2,yaw_x,1.1444,0.735,9.1387,0.0629,0.0418,0.0099,0.4286,0.2155,9.9072,0.0272,0.0357,0.0104,0.7518,0.0359,9.7755,-0.0088,-0.0578,-0.0194
