sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
128,3.7078608,1,rest_initial,1.075,0.7159,9.1626,0.0668,0.0328,0.0096,0.3615,0.237,9.9431,0.0264,0.0405,0.012,0.7997,-0.0072,9.7875,-0.0107,-0.0618,-0.0181
129,3.7081772,1,rest_initial,1.1516,0.7518,9.1291,0.0599,0.0346,0.0048,0.4286,0.2394,9.8976,0.0288,0.0405,0.0117,0.7709,0.0359,9.7659,-0.0149,-0.0605,-0.0144
130,3.7084972,1,rest_initial,1.0965,0.7518,9.0884,0.0586,0.0405,0.004,0.431,0.237,9.9575,0.0298,0.0383,0.0141,0.8021,0.0431,9.8186,-0.0144,-0.0618,-0.0125
131,3.7088099,1,rest_initial,1.1205,0.6919,9.153,0.0647,0.0386,0.0085,0.4166,0.249,9.924,0.0272,0.0383,0.0136,0.7901,0.0742,9.7899,-0.0123,-0.0636,-0.0141
132,3.7091851,1,rest_initial,1.1636,0.7111,9.1387,0.0719,0.0423,0.0077,0.4046,0.2442,9.8904,0.0322,0.041,0.0117,0.7829,0.0311,9.8857,-0.0154,-0.0607,-0.013
133,3.7095029,1,rest_initial,1.1229,0.7087,9.1435,0.0613,0.037,0.0059,0.3974,0.249,9.9599,0.0296,0.0407,0.0107,0.7805,0.0407,9.9072,-0.0178,-0.0578,-0.0136
134,3.7098189,1,rest_initial,1.1109,0.7039,9.1219,0.0666,0.0426,0.0101,0.4381,0.2251,9.9144,0.0269,0.0368,0.016,0.7901,0.0287,9.8426,-0.0101,-0.0655,-0.0144
135,3.710127,1,rest_initial,1.1277,0.747,9.1889,0.0671,0.036,0.0061,0.4118,0.2466,9.8976,0.0306,0.0391,0.016,0.7494,0.0479,9.8378,-0.0099,-0.0602,-0.0136
136,3.7104441,1,rest_initial,1.1372,0.6776,9.1818,0.065,0.036,0.0059,0.4118,0.2059,9.8833,0.0269,0.041,0.0133,0.7997,0.0599,9.8186,-0.0144,-0.0626,-0.0133
137,3.7107623,1,rest_initial,1.1372,0.6967,9.1482,0.0642,0.0376,0.0048,0.407,0.2203,9.9168,0.0288,0.0407,0.0149,0.7661,0.0239,9.809,-0.0133,-0.0578,-0.0168
138,3.7110743,1,rest_initial,1.0965,0.6967,9.0956,0.0695,0.0383,0.0075,0.4262,0.2322,9.8928,0.0288,0.0394,0.0128,0.7901,0.0599,9.8114,-0.0146,-0.0639,-0.013
139,3.7114106,1,rest_initial,1.0965,0.7398,9.1482,0.0639,0.0362,0.0077,0.4262,0.2682,9.8976,0.0296,0.0399,0.013,0.7901,0.0287,9.8497,-0.0117,-0.0634,-0.0128
140,3.7117472,1,rest_initial,1.166,0.7254,9.1291,0.0647,0.036,0.0064,0.4453,0.2131,9.8857,0.0344,0.0426,0.0173,0.8188,0.0144,9.7803,-0.0096,-0.0621,-0.0138
141,3.7120745,1,rest_initial,1.1277,0.7111,9.1267,0.0623,0.0389,0.0035,0.419,0.2682,9.9,0.0269,0.0402,0.0125,0.7566,0.0479,9.7827,-0.0107,-0.0589,-0.0109
142,3.7123952,1,rest_initial,1.1492,0.7302,9.1961,0.0676,0.0426,0.0083,0.3903,0.2562,9.9431,0.0272,0.0397,0.0128,0.7901,0.0263,9.8426,-0.0133,-0.0607,-0.0168
143,3.7127478,1,rest_initial,1.1372,0.747,9.1411,0.0629,0.0381,0.0083,0.4094,0.249,9.9671,0.0298,0.0423,0.0128,0.7733,0.0359,9.8114,-0.0115,-0.0586,-0.0144
144,3.7130677,1,rest_initial,1.1205,0.7422,9.1674,0.0642,0.037,0.0051,0.4094,0.2945,9.979,0.0296,0.0399,0.0128,0.8092,0.0479,9.8162,-0.0115,-0.0623,-0.0128
145,3.713443,1,rest_initial,1.154,0.6728,9.1123,0.0607,0.0426,0.0075,0.3831,0.2322,9.8617,0.029,0.0368,0.0112,0.8116,0.0192,9.8641,-0.017,-0.0623,-0.012
146,3.7137734,1,rest_initial,1.1396,0.7159,9.1961,0.0626,0.041,0.0069,0.4357,0.2251,9.9096,0.0317,0.0405,0.0133,0.7853,-0.012,9.8186,-0.0146,-0.0618,-0.0144
147,3.7140868,1,rest_initial,1.1205,0.6919,9.098,0.0682,0.0437,0.0053,0.4094,0.2322,9.9335,0.0282,0.0423,0.0136,0.7638,0.0359,9.821,-0.0093,-0.0618,-0.013
148,3.7143986,1,rest_initial,1.1229,0.7302,9.1746,0.0639,0.0362,0.0043,0.4381,0.2394,9.924,0.029,0.0442,0.0149,0.8092,0.0407,9.8857,-0.0115,-0.0634,-0.0107
149,3.7147176,1,rest_initial,1.1301,0.6823,9.1961,0.0642,0.0341,0.008,0.4429,0.2155,9.9144,0.029,0.0402,0.0146,0.7925,0.0263,9.8617,-0.012,-0.0602,-0.0152
150,3.7150226,1,rest_initial,1.1277,0.6847,9.1291,0.0631,0.0397,0.008,0.395,0.2466,9.9335,0.0285,0.0405,0.0101,0.7518,0.0263,9.845,-0.0101,-0.0623,-0.0128
151,3.7153329,1,rest_initial,1.1708,0.7135,9.0549,0.0639,0.036,0.0048,0.4022,0.2274,9.9096,0.0288,0.0389,0.0117,0.7733,0.0144,9.8904,-0.0117,-0.0623,-0.0128
152,3.7156444,1,rest_initial,1.1325,0.7087,9.1195,0.0618,0.0423,0.0085,0.3807,0.237,9.9072,0.0296,0.0381,0.013,0.7781,0.0144,9.8162,-0.0123,-0.0591,-0.0149
153,3.7160011,1,rest_initial,1.1325,0.7135,9.1051,0.0644,0.0394,0.0067,0.3855,0.2155,9.9192,0.0285,0.0413,0.0146,0.7566,0.0215,9.8761,-0.0061,-0.0578,-0.0149
154,3.7163072,1,rest_initial,1.1612,0.7063,9.0788,0.0687,0.0386,0.0053,0.4549,0.2418,9.9359,0.0322,0.0383,0.0133,0.7661,0.0263,9.8976,-0.013,-0.0618,-0.0136
155,3.7166212,1,rest_initial,1.1444,0.6871,9.0956,0.0629,0.0378,0.0115,0.4022,0.2227,9.8809,0.0312,0.0415,0.0144,0.7733,0.0287,9.8426,-0.0133,-0.0589,-0.0112
156,3.7169539,1,rest_initial,1.1205,0.7278,9.177,0.0642,0.0368,0.0077,0.3879,0.2418,9.9647,0.0304,0.0418,0.0125,0.7518,0.0144,9.912,-0.013,-0.061,-0.0136
157,3.7172605,1,rest_initial,1.1181,0.6991,9.0908,0.061,0.0381,0.0091,0.4238,0.2203,9.9695,0.0317,0.0394,0.0093,0.7805,0.0479,9.821,-0.0104,-0.061,-0.0162
158,3.7175672,1,rest_initial,1.1372,0.7207,9.1363,0.0597,0.0418,0.0072,0.4166,0.2586,9.8928,0.032,0.0423,0.0144,0.7805,0.0239,9.8114,-0.013,-0.0597,-0.0125
159,3.7178686,1,rest_initial,1.142,0.7039,9.1554,0.0655,0.0378,0.0069,0.431,0.2418,9.9264,0.0328,0.0394,0.0154,0.759,0.0694,9.8426,-0.0123,-0.0613,-0.0189
160,3.7181689,1,rest_initial,1.1684,0.7159,9.0884,0.0642,0.0423,0.0091,0.4453,0.1939,9.9407,0.0301,0.0394,0.0165,0.7614,0.0503,9.8713,-0.0136,-0.0602,-0.0104
161,3.7184868,1,rest_initial,1.1109,0.7207,9.1722,0.0695,0.0453,0.0085,0.4046,0.2251,9.8761,0.0269,0.0421,0.0141,0.7925,0.0335,9.8162,-0.0133,-0.0591,-0.0138
162,3.718795,1,rest_initial,1.1157,0.7254,9.1698,0.0615,0.0373,0.0072,0.407,0.2322,9.924,0.0272,0.0383,0.0165,0.8068,0.0144,9.8761,-0.0115,-0.0626,-0.0141
163,3.7191032,1,rest_initial,1.1732,0.7254,9.1602,0.0607,0.0413,0.0091,0.4094,0.2274,9.9503,0.028,0.0418,0.0141,0.814,0.0335,9.8258,-0.0146,-0.0621,-0.0141
164,3.7194045,1,rest_initial,1.1349,0.7159,9.1315,0.0668,0.0407,0.0075,0.4094,0.261,9.8833,0.0328,0.041,0.0115,0.7614,0.0383,9.8306,-0.0154,-0.0623,-0.0152
165,3.7197054,1,rest_initial,1.1253,0.7254,9.1387,0.0642,0.0376,0.004,0.4357,0.2634,9.924,0.032,0.0391,0.0112,0.7877,0.0646,9.8426,-0.0149,-0.0629,-0.0123
166,3.7200212,1,rest_initial,1.1325,0.7039,9.1578,0.0652,0.0434,0.0075,0.4094,0.2251,9.8761,0.0309,0.0413,0.0176,0.7829,0.0838,9.8976,-0.008,-0.0583,-0.0128
167,3.7203264,1,rest_initial,1.1325,0.7183,9.1482,0.0639,0.0386,0.0027,0.3903,0.237,9.8976,0.028,0.0426,0.0136,0.7685,0.0287,9.7803,-0.0117,-0.0599,-0.0141
168,3.7206411,1,rest_initial,1.1372,0.7494,9.1506,0.0623,0.0378,0.0077,0.4142,0.2155,9.9575,0.029,0.0386,0.013,0.8021,0.0239,9.8689,-0.0133,-0.0639,-0.0136
169,3.7209599,1,rest_initial,1.1396,0.7135,9.1602,0.0658,0.0474,0.0061,0.4286,0.2346,9.9455,0.0298,0.0383,0.0107,0.7542,0.0455,9.8737,-0.013,-0.0613,-0.0184
170,3.7212591,1,rest_initial,1.1013,0.6991,9.165,0.0655,0.0386,0.0056,0.4022,0.2059,9.9455,0.0282,0.0394,0.0136,0.7757,0.0551,9.8186,-0.0138,-0.0605,-0.0128
171,3.7215962,1,rest_initial,1.1588,0.6728,9.1387,0.0613,0.0399,0.0085,0.4166,0.2131,9.9311,0.0266,0.0413,0.0146,0.7638,-0.0048,9.8569,-0.0059,-0.0565,-0.0141
172,3.722135,1,rest_initial,1.1372,0.7063,9.1482,0.0698,0.0357,0.0053,0.4334,0.2538,9.8976,0.0314,0.0402,0.016,0.7901,0.0311,9.8713,-0.0125,-0.061,-0.0162
173,3.722696,1,rest_initial,1.1612,0.7302,9.1219,0.0629,0.0399,0.0085,0.4453,0.2394,9.9407,0.028,0.0373,0.013,0.8045,0.0168,9.8234,-0.0149,-0.066,-0.0136
174,3.7231463,1,rest_initial,1.1325,0.7518,9.1842,0.0639,0.0429,0.0043,0.4166,0.2227,9.9096,0.0293,0.0431,0.016,0.7973,0.0287,9.833,-0.0109,-0.0644,-0.0136
175,3.7235122,1,rest_initial,1.0822,0.6967,9.1459,0.0698,0.0386,0.0043,0.4142,0.2083,9.9455,0.033,0.0391,0.0123,0.7901,0.0263,9.7396,-0.0109,-0.0594,-0.0168
176,3.7239125,1,rest_initial,1.1372,0.7135,9.0621,0.0639,0.0423,0.0064,0.4142,0.2322,9.9431,0.0341,0.0437,0.0144,0.7398,0.0455,9.8474,-0.0125,-0.0615,-0.0109
177,3.7242367,1,rest_initial,1.142,0.6943,9.0764,0.066,0.037,0.0101,0.4142,0.2346,9.9,0.0306,0.0415,0.0154,0.7518,0.0431,9.8162,-0.0149,-0.0599,-0.0107
178,3.724541,1,rest_initial,1.1516,0.723,9.1554,0.0639,0.0389,0.0051,0.4166,0.2346,9.9024,0.0296,0.0383,0.0109,0.7733,0.0622,9.8857,-0.0107,-0.0597,-0.0123
179,3.7248752,1,rest_initial,1.1349,0.6632,9.1913,0.0639,0.0431,0.008,0.4142,0.2298,9.9096,0.0293,0.0397,0.0109,0.7709,0.0359,9.833,-0.0091,-0.0557,-0.0133
180,3.7251802,1,rest_initial,1.1325,0.7087,9.1339,0.0655,0.0368,0.0032,0.407,0.2322,9.9647,0.0325,0.0389,0.0136,0.7805,0.0575,9.8713,-0.0162,-0.0607,-0.0128
181,3.7254871,1,rest_initial,1.1085,0.6823,9.0908,0.0668,0.0397,0.0075,0.4262,0.261,9.8976,0.0346,0.0429,0.0152,0.8068,-0.0072,9.821,-0.012,-0.0607,-0.0123
182,3.7257918,1,rest_initial,1.1205,0.7254,9.1913,0.066,0.0391,0.0053,0.395,0.2298,9.9311,0.0298,0.0368,0.0125,0.8116,0.0551,9.8378,-0.0141,-0.065,-0.0138
183,3.7260902,1,rest_initial,1.1061,0.7398,9.0956,0.0626,0.0378,0.0075,0.4238,0.2251,9.9216,0.0333,0.041,0.0138,0.7542,0.0168,9.8186,-0.0138,-0.0589,-0.0176
184,3.7264193,1,rest_initial,1.1061,0.7015,9.153,0.0652,0.0402,0.0069,0.4405,0.2035,9.9024,0.0304,0.0426,0.0093,0.7614,0.0311,9.8833,-0.0136,-0.0594,-0.0138
185,3.7267235,1,rest_initial,1.0989,0.6895,9.0908,0.0636,0.0421,0.008,0.407,0.2801,9.8713,0.029,0.0399,0.0144,0.7278,0.0192,9.7564,-0.0109,-0.0589,-0.0141
186,3.7270317,1,rest_initial,1.1133,0.7326,9.1626,0.0647,0.0362,0.0083,0.3903,0.2083,9.924,0.028,0.0378,0.0144,0.7781,0.0479,9.7827,-0.0109,-0.0626,-0.0117
187,3.7273429,1,rest_initial,1.1325,0.6752,9.1291,0.0634,0.0376,0.0088,0.4046,0.237,9.9503,0.0266,0.0458,0.0152,0.7805,0.0407,9.8474,-0.0107,-0.0583,-0.0168
188,3.727671,1,rest_initial,1.1349,0.7015,9.153,0.0676,0.0426,0.0077,0.3879,0.1987,9.924,0.0285,0.0357,0.0093,0.8021,0.0096,9.8019,-0.0152,-0.0567,-0.0146
189,3.7279756,1,rest_initial,1.1396,0.6919,9.1195,0.0647,0.0376,0.0104,0.3974,0.2227,9.9575,0.0336,0.0426,0.0125,0.7949,0.0479,9.8665,-0.0128,-0.057,-0.0107
190,3.7282713,1,rest_initial,1.1301,0.723,9.1363,0.0636,0.0431,0.0069,0.4238,0.2059,9.9,0.0312,0.0378,0.0144,0.7566,0.079,9.8545,-0.0141,-0.057,-0.0107
191,3.7286124,1,rest_initial,1.1133,0.723,9.0908,0.0671,0.0413,0.0099,0.3783,0.261,9.9144,0.0317,0.0391,0.0138,0.7805,0.0455,9.833,-0.012,-0.0591,-0.0165
192,3.7289301,1,rest_initial,1.1157,0.7446,9.1842,0.0682,0.0431,0.0091,0.4453,0.2562,9.8497,0.0344,0.0381,0.013,0.7661,0.0479,9.833,-0.0125,-0.0602,-0.0125
193,3.7292228,1,rest_initial,1.1037,0.7183,9.1674,0.065,0.0418,0.0075,0.4262,0.2107,9.8617,0.0301,0.0437,0.012,0.7829,0.0287,9.912,-0.0083,-0.0594,-0.0157
194,3.7295628,1,rest_initial,1.1133,0.7422,9.1315,0.0642,0.0365,0.0069,0.3759,0.2274,9.9431,0.0309,0.0421,0.0136,0.8356,0.0455,9.7899,-0.0117,-0.0599,-0.0154
195,3.7299613,1,rest_initial,1.1205,0.6823,9.1889,0.0663,0.0455,0.0125,0.4525,0.2418,9.8976,0.0325,0.0391,0.0128,0.7422,0.0575,9.8282,-0.0125,-0.0623,-0.0138
196,3.7302771,1,rest_initial,1.1229,0.6752,9.1171,0.065,0.0423,0.0085,0.3831,0.2514,9.9168,0.0314,0.041,0.0117,0.7973,0.0311,9.833,-0.013,-0.0636,-0.0138
197,3.7307812,1,rest_initial,1.1205,0.7374,9.2057,0.0663,0.0421,0.0069,0.3879,0.2179,9.9,0.0328,0.0399,0.0146,0.7781,-0.0048,9.7731,-0.0112,-0.061,-0.012
198,3.7311299,1,rest_initial,1.1133,0.6895,9.165,0.07,0.0423,0.0085,0.419,0.2346,9.9647,0.0298,0.0429,0.012,0.7614,-0.0168,9.8402,-0.0072,-0.061,-0.0128
199,3.7314374,1,rest_initial,1.1229,0.7063,9.1004,0.0668,0.0376,0.0061,0.431,0.2251,9.9072,0.0269,0.0402,0.0128,0.8045,0.0311,9.8306,-0.0138,-0.0621,-0.0125
200,3.7317394,1,rest_initial,1.1109,0.6967,9.1051,0.0655,0.0397,0.0061,0.4621,0.2897,9.924,0.032,0.0386,0.0109,0.759,0.0407,9.8474,-0.0141,-0.0615,-0.0149
201,3.7320469,1,rest_initial,1.1157,0.7278,9.1267,0.0687,0.0325,0.0067,0.4142,0.2155,9.9144,0.0312,0.041,0.0101,0.8092,0.0694,9.8474,-0.0117,-0.0607,-0.0173
202,3.7323488,1,rest_initial,1.1468,0.6656,9.1099,0.0615,0.0434,0.0091,0.395,0.237,9.9383,0.0296,0.0405,0.0152,0.7925,0.0168,9.8426,-0.0149,-0.0586,-0.0144
203,3.7326693,1,rest_initial,1.1157,0.6704,9.1219,0.0671,0.0378,0.0099,0.3926,0.2155,9.9742,0.0304,0.0413,0.0136,0.7925,0.0192,9.7803,-0.0109,-0.0607,-0.0133
204,3.7329978,1,rest_initial,1.1205,0.7111,9.153,0.0613,0.0399,0.0016,0.395,0.2274,9.9096,0.0282,0.0399,0.0107,0.7925,0.0383,9.8258,-0.0162,-0.0597,-0.0149
205,3.733292,1,rest_initial,1.1372,0.7063,9.1459,0.0687,0.0389,0.0077,0.407,0.2658,9.9623,0.0269,0.0376,0.0157,0.7446,0.0622,9.8234,-0.0157,-0.0615,-0.0136
206,3.7335917,1,rest_initial,1.1109,0.7374,9.0908,0.0557,0.037,0.0096,0.3998,0.2227,9.8904,0.0298,0.0378,0.0088,0.7949,0.0335,9.7564,-0.0168,-0.0599,-0.0125
207,3.7338927,1,rest_initial,1.142,0.7063,9.1123,0.0666,0.0407,0.0101,0.3663,0.2251,9.9311,0.0285,0.0386,0.0125,0.7973,0.067,9.8402,-0.0141,-0.0594,-0.0152
208,3.7341864,1,rest_initial,1.1372,0.6847,9.1219,0.0698,0.0386,0.0035,0.4525,0.2346,9.8497,0.0258,0.041,0.0104,0.7901,0.0407,9.7923,-0.0146,-0.0647,-0.0085
209,3.7344844,1,rest_initial,1.1061,0.6967,9.1578,0.0636,0.045,0.0061,0.3879,0.2107,10.0102,0.0285,0.0397,0.016,0.8021,0.0311,9.8402,-0.0123,-0.0639,-0.016
210,3.734787,1,rest_initial,1.0894,0.7111,9.2416,0.0636,0.0399,0.0037,0.4166,0.2897,10.0126,0.0248,0.0378,0.0125,0.7877,0.0575,9.9599,-0.0099,-0.0613,-0.0096
211,3.7350892,1,rest_initial,1.1564,0.6704,9.0477,0.0621,0.0383,0.008,0.4405,0.2322,9.8737,0.0293,0.0434,0.012,0.7614,0.0168,9.979,-0.0138,-0.0634,-0.0133
212,3.7353868,1,rest_initial,1.1109,0.7087,9.1051,0.0674,0.0341,0.0109,0.4405,0.249,9.8737,0.0264,0.0434,0.013,0.7614,0.0072,9.7899,-0.0059,-0.0629,-0.0128
213,3.7356777,1,rest_initial,1.1492,0.6919,9.1387,0.0655,0.0378,0.0072,0.4334,0.2274,9.8857,0.0298,0.041,0.0154,0.8021,0,9.9216,-0.0096,-0.0594,-0.0149
214,3.7359746,1,rest_initial,1.0942,0.759,9.1123,0.0652,0.0394,0.0075,0.4525,0.2107,9.8809,0.0264,0.0405,0.0123,0.7877,0.0287,9.8952,-0.0112,-0.0557,-0.0141
215,3.7362655,1,rest_initial,1.1468,0.668,9.0477,0.0644,0.0399,0.0099,0.4166,0.2083,9.9311,0.0272,0.0434,0.0123,0.7949,0.0383,9.9335,-0.0125,-0.0578,-0.0154
216,3.7365613,1,rest_initial,1.1181,0.6823,9.1794,0.0605,0.041,0.0051,0.3926,0.2274,9.9623,0.033,0.0421,0.0181,0.7661,0.067,9.9216,-0.0112,-0.0562,-0.0154
217,3.7369463,1,rest_initial,1.1301,0.7039,9.1363,0.0652,0.0421,0.0069,0.3903,0.2729,9.8952,0.0312,0.0442,0.012,0.7374,0.0383,9.8617,-0.0144,-0.0591,-0.013
218,3.737278,1,rest_initial,1.1301,0.6752,9.1698,0.0629,0.0399,0.0093,0.3711,0.2274,9.9168,0.0306,0.041,0.0144,0.7422,0.0622,9.924,-0.0157,-0.0615,-0.0136
219,3.7375765,1,rest_initial,1.1157,0.7207,9.1889,0.0668,0.0399,0.0077,0.3711,0.2035,9.9982,0.0277,0.0434,0.0138,0.8045,0.0335,9.8258,-0.017,-0.0597,-0.0128
220,3.7378806,1,rest_initial,1.1588,0.6919,9.098,0.0666,0.0373,0.0072,0.4405,0.2179,9.8713,0.029,0.0418,0.0152,0.8068,0.0096,9.7683,-0.0133,-0.0597,-0.0138
221,3.7382313,1,rest_initial,1.1564,0.7494,9.1937,0.0613,0.0426,0.0059,0.4501,0.2634,9.8976,0.0293,0.0405,0.0138,0.8236,0.0263,9.9311,-0.0157,-0.0591,-0.0128
222,3.7385295,1,rest_initial,1.1181,0.6967,9.098,0.0594,0.0447,0.0056,0.4238,0.2394,9.8426,0.0274,0.0429,0.013,0.7805,0.0814,9.7971,-0.013,-0.0578,-0.0128
223,3.738832,1,rest_initial,1.1037,0.7159,9.0788,0.0655,0.0362,0.0067,0.4214,0.2753,9.8761,0.0288,0.0415,0.0112,0.7422,0.0646,9.8162,-0.0123,-0.0607,-0.0133
224,3.7391422,1,rest_initial,1.1277,0.7111,9.1004,0.0618,0.0399,0.004,0.3855,0.2562,9.9503,0.0277,0.0402,0.0125,0.7518,0.0838,9.833,-0.0141,-0.0589,-0.0104
225,3.7394988,1,rest_initial,1.1732,0.6871,9.1482,0.0626,0.0431,0.0048,0.4262,0.2442,9.8952,0.0266,0.0415,0.0125,0.7877,0.0694,9.809,-0.012,-0.0605,-0.0141
226,3.7397979,1,rest_initial,1.1827,0.6632,9.1818,0.0618,0.0447,0.0077,0.4334,0.2274,9.9551,0.0277,0.0418,0.0115,0.7757,-0.0192,9.821,-0.0144,-0.0591,-0.016
227,3.740106,1,rest_initial,1.1301,0.7111,9.1818,0.0594,0.0386,0.0035,0.395,0.1939,9.8928,0.0277,0.0415,0.0157,0.759,-0.0096,9.8593,-0.0112,-0.0597,-0.0133
228,3.7403963,1,rest_initial,1.1349,0.723,9.1818,0.0629,0.0415,0.0088,0.3879,0.2155,9.912,0.025,0.0442,0.0144,0.7733,0.0263,9.9048,-0.0157,-0.0605,-0.0107
229,3.7407118,1,rest_initial,1.1301,0.7039,9.0956,0.0634,0.0426,0.0088,0.4046,0.261,9.9359,0.0296,0.0463,0.0107,0.7661,0.0455,9.8426,-0.013,-0.0621,-0.016
230,3.7410152,1,rest_initial,1.1396,0.6991,9.2009,0.0695,0.0368,0.0093,0.4094,0.2131,9.8809,0.028,0.0386,0.0138,0.7901,0.0335,9.8402,-0.0115,-0.0581,-0.0141
231,3.7413233,1,rest_initial,1.1013,0.6776,9.1363,0.0671,0.0426,0.0059,0.3998,0.2035,9.9407,0.0296,0.041,0.0138,0.7997,0.0096,9.8474,-0.0096,-0.0607,-0.0136
232,3.7416299,1,rest_initial,1.1229,0.6895,9.1243,0.0647,0.0362,0.0085,0.4286,0.2538,9.8737,0.0298,0.0378,0.0104,0.7829,0.0311,9.8689,-0.0104,-0.0618,-0.0128
233,3.7419287,1,rest_initial,1.1085,0.7135,9.1339,0.0636,0.0328,0.0075,0.4357,0.2418,9.9575,0.0285,0.0397,0.0157,0.8068,0.0215,9.9144,-0.0152,-0.0591,-0.0128
234,3.7422331,1,rest_initial,1.1325,0.68,9.1339,0.0647,0.0397,0.0053,0.3998,0.2514,9.9335,0.0285,0.0415,0.0141,0.7781,0.0431,9.845,-0.0133,-0.0644,-0.0165
235,3.7425201,1,rest_initial,1.1372,0.759,9.1195,0.066,0.0413,0.0077,0.4022,0.2562,9.9551,0.0301,0.0426,0.0115,0.7901,0.0096,9.8593,-0.0128,-0.0581,-0.013
236,3.7428212,1,rest_initial,1.1061,0.668,9.1818,0.065,0.0405,0.0075,0.4022,0.2179,9.9359,0.0312,0.0407,0.016,0.7685,0.0311,9.8043,-0.0136,-0.0591,-0.0136
237,3.7431132,1,rest_initial,1.1061,0.7302,9.1123,0.0634,0.0365,0.0085,0.4573,0.237,9.924,0.0293,0.0391,0.0107,0.7422,0.0527,9.7851,-0.0088,-0.0647,-0.013
238,3.7433994,1,rest_initial,1.1253,0.7087,9.1722,0.0623,0.0413,0.0099,0.395,0.2753,9.8952,0.0288,0.0399,0.0144,0.7685,0.0431,9.7947,-0.0088,-0.0629,-0.0141
239,3.7436913,1,rest_initial,1.1085,0.6943,9.074,0.0658,0.0407,0.0107,0.4094,0.2514,9.8952,0.028,0.0413,0.0157,0.7685,0.0144,9.8569,-0.0088,-0.0618,-0.0117
240,3.7439756,1,rest_initial,1.1612,0.6871,9.2177,0.0652,0.0368,0.0043,0.407,0.2011,9.9838,0.0301,0.0399,0.0157,0.7614,0.0431,9.7875,-0.0149,-0.061,-0.0138
241,3.7442688,1,rest_initial,1.1013,0.7015,9.0716,0.0591,0.0354,0.0064,0.4094,0.2059,9.9072,0.029,0.0421,0.0104,0.8045,0.0407,9.8378,-0.0133,-0.0644,-0.0154
242,3.7445598,1,rest_initial,1.1301,0.7135,9.1506,0.0676,0.037,0.0104,0.395,0.2753,9.912,0.0304,0.0399,0.0136,0.7949,0.0335,9.8521,-0.013,-0.0626,-0.0107
243,3.7448549,1,rest_initial,1.1133,0.7326,9.1937,0.0639,0.0386,0.0016,0.3998,0.2634,9.912,0.0301,0.0439,0.0101,0.7901,0.0335,9.7995,-0.0157,-0.0631,-0.0165
244,3.7451441,1,rest_initial,1.142,0.7063,9.1099,0.0634,0.0362,0.0045,0.4477,0.2179,9.9551,0.0272,0.0445,0.0091,0.7542,0.0239,9.8497,-0.0149,-0.065,-0.0144
245,3.7454274,1,rest_initial,1.1372,0.7302,9.4068,0.0607,0.0461,0.0077,0.3974,0.2466,10.1227,0.0312,0.0399,0.0144,0.7039,0.0551,9.924,-0.0109,-0.0644,-0.0128
246,3.7457174,1,rest_initial,1.1564,0.6416,9.3446,0.0591,0.041,0.0075,0.486,0.1556,9.9647,0.0258,0.0509,0.0154,0.7566,-0.0311,9.5984,-0.0104,-0.0575,-0.0133
247,3.7460071,1,rest_initial,1.0942,0.6656,9.1889,0.0618,0.036,0.0059,0.3807,0.2442,9.9766,0.0306,0.0333,0.012,0.759,0.0168,9.7923,-0.0109,-0.0602,-0.0149
248,3.7462895,1,rest_initial,1.1396,0.7207,9.1889,0.0533,0.0346,0.0093,0.3735,0.2131,9.9335,0.0317,0.0431,0.0189,0.7877,0.0096,9.8641,-0.0192,-0.0621,-0.0176
249,3.7465771,1,rest_initial,1.1229,0.7111,9.0285,0.0634,0.033,0.0088,0.3807,0.2562,9.8066,0.0288,0.0402,0.017,0.7422,0.0359,9.7252,-0.0128,-0.0594,-0.0146
250,3.746931,1,rest_initial,1.0367,0.723,9.0621,0.0692,0.036,0.0061,0.4357,0.2322,9.9383,0.0272,0.0394,0.0123,0.7638,0.0383,9.9551,-0.0141,-0.0583,-0.0115
251,3.7472461,1,rest_initial,1.1277,0.6871,9.086,0.0652,0.0442,0.0035,0.4262,0.2346,9.8881,0.0285,0.0391,0.0146,0.7925,0.0024,9.8258,-0.0138,-0.0613,-0.0141
252,3.7475333,1,rest_initial,1.1277,0.7087,9.2249,0.0658,0.0397,0.0032,0.4166,0.2227,10.0341,0.028,0.0429,0.013,0.7518,0.0072,9.9455,-0.0115,-0.0581,-0.0133
253,3.7478142,1,rest_initial,1.1133,0.7278,9.1171,0.0602,0.0421,0.0059,0.4405,0.2011,9.8713,0.0306,0.0431,0.0141,0.7709,0.012,9.7612,-0.0125,-0.0621,-0.0133
254,3.7481428,1,rest_initial,1.1349,0.7542,9.1004,0.0671,0.0341,0.0077,0.4046,0.2466,9.845,0.0317,0.0383,0.0138,0.7398,0.0335,9.9,-0.0101,-0.0605,-0.012
255,3.7484233,1,rest_initial,1.1061,0.6895,9.1722,0.0655,0.0439,0.0117,0.4262,0.2131,9.9024,0.0338,0.0399,0.013,0.8236,0.0359,9.7947,-0.0136,-0.0597,-0.0173
256,3.7487181,1,rest_initial,1.1181,0.6991,9.0261,0.0647,0.0402,0.0043,0.4525,0.2155,9.8833,0.0317,0.037,0.0104,0.8116,0.0263,9.754,-0.0125,-0.0631,-0.0144
